Date,Emp_ID,Age,Gender,City,Education,Salary,Join_Date,Last_Work_Date,Join_Designation,Designation,Total_Sales_Acquired,Quarterly_Rating
1/12/2017,1401,32,Female,C4,Bachelor,58073,6/9/2017,,3.0,3,229200,1
1/6/2016,1402,33,Female,C6,College,19072,18/2/2015,7/6/2016,1.0,1,1684920,1
1/5/2016,1403,36,Male,C1,College,64693,29/6/2015,17/5/2016,2.0,2,1690620,1
1/12/2017,1405,33,Male,C12,Bachelor,119870,7/7/2016,,3.0,3,7758650,4
1/9/2016,1406,33,Male,C28,Bachelor,80586,27/4/2013,22/9/2016,1.0,3,3060390,1
1/8/2017,1407,27,Male,C26,Bachelor,29159,9/12/2016,29/7/2017,1.0,1,1195750,1
1/9/2016,1409,33,Female,C5,Bachelor,81561,7/7/2016,30/8/2016,3.0,3,0,1
1/11/2017,1410,25,Male,C5,Master,44061,3/7/2017,17/11/2017,1.0,1,0,1
1/6/2017,1411,40,Male,C8,College,126416,15/11/2016,22/6/2017,3.0,3,1833630,2
1/12/2017,1412,34,Male,C12,Bachelor,77528,,,3.0,3,0,1
1/10/2016,1413,27,Male,C29,Master,29181,21/5/2015,24/10/2016,1.0,1,4514140,1
1/12/2017,1414,31,Female,C29,Bachelor,47329,6/11/2014,,1.0,2,20941450,3
1/3/2017,1415,29,Male,C20,Bachelor,20641,1/11/2016,23/3/2017,1.0,1,944190,2
1/12/2017,1416,32,Female,C17,Bachelor,54378,28/9/2017,,1.0,1,919460,2
1/1/2017,1417,38,Male,C20,Master,41446,15/8/2016,18/1/2017,1.0,1,552030,1
1/8/2016,1418,31,Male,C17,Master,67679,1/12/2015,29/7/2016,1.0,1,1592290,1
1/12/2017,1419,34,Male,C23,College,17855,10/7/2017,,1.0,1,503720,1
1/11/2017,1421,27,Male,C21,Bachelor,62396,,15/11/2017,3.0,3,695650,1
1/5/2017,1422,31,Female,C12,Master,58946,25/8/2015,1/5/2017,2.0,2,6187090,2
1/6/2016,1424,31,Male,C24,College,48369,10/8/2015,1/6/2016,2.0,2,1502540,1
1/2/2016,1425,26,Male,C16,College,38384,28/1/2015,30/1/2016,1.0,1,462596,1
1/12/2017,1426,37,Male,C1,Bachelor,98220,6/11/2014,,1.0,3,25624290,2
1/12/2017,1428,27,Male,C2,College,88014,7/8/2017,,3.0,3,2495300,3
1/6/2016,1429,33,Female,C7,Bachelor,69582,12/9/2015,1/6/2016,1.0,1,1741830,1
1/5/2017,1430,31,Female,C6,College,19433,2/1/2017,2/5/2017,2.0,2,0,1
1/2/2016,1431,37,Female,C7,Bachelor,52963,18/11/2015,25/2/2016,2.0,2,0,1
1/12/2017,1432,34,Male,C26,College,29365,13/10/2015,,1.0,2,16090900,3
1/12/2017,1433,25,Male,C16,College,57678,31/7/2017,,3.0,3,1620670,2
1/12/2017,1434,37,Male,C21,Bachelor,57744,28/9/2017,,3.0,3,0,1
1/5/2016,1435,25,Female,C15,Master,19020,2/1/2016,30/4/2016,1.0,1,100920,1
1/6/2017,1436,25,Male,C8,College,64128,30/1/2017,6/6/2017,2.0,2,149660,1
1/5/2017,1437,34,Female,C3,Master,56060,28/11/2016,,2.0,2,742860,1
1/12/2017,1438,37,Male,C10,College,63819,28/9/2017,,3.0,3,966790,2
1/4/2016,1439,31,Female,C7,Bachelor,49664,13/1/2016,29/3/2016,1.0,1,463890,1
1/4/2017,1441,28,Male,C10,Bachelor,78906,15/11/2016,6/4/2017,2.0,2,499890,1
1/12/2016,1442,27,Male,C13,College,54126,11/11/2016,21/12/2016,2.0,2,0,1
1/5/2016,1443,36,Female,C26,Bachelor,48540,3/10/2015,17/5/2016,2.0,2,551680,1
1/9/2016,1444,29,Female,C6,Master,27216,,22/9/2016,1.0,1,4204270,3
1/12/2017,1446,39,Female,C8,Master,119932,9/2/2012,,2.0,4,37693910,2
1/12/2017,1447,45,Male,C29,Master,56478,5/6/2017,,3.0,3,4769510,4
1/12/2017,1448,36,Female,C8,College,57087,28/11/2017,,2.0,2,0,1
1/12/2016,1449,26,Female,C10,College,36529,16/11/2016,,1.0,1,0,1
1/6/2016,1450,30,Female,C6,Bachelor,33246,7/12/2015,31/5/2016,2.0,2,1662660,1
1/3/2016,1451,25,Female,C25,Bachelor,61502,8/8/2015,17/3/2016,1.0,1,262400,1
1/12/2017,1452,31,Male,C24,Master,61218,14/1/2017,25/12/2017,1.0,1,5943130,3
1/6/2016,1453,31,Male,C20,College,34593,28/9/2015,24/6/2016,1.0,1,1957360,2
1/5/2017,1454,33,Male,C3,Master,135337,17/4/2017,,3.0,3,0,1
1/4/2017,1455,30,Male,C17,Bachelor,55718,11/1/2017,30/3/2017,2.0,2,0,1
1/5/2017,1456,32,Male,C9,Bachelor,54906,2/12/2016,15/5/2017,2.0,2,150720,1
1/10/2017,1457,35,Male,C12,Bachelor,48050,12/7/2017,4/10/2017,3.0,3,0,1
1/9/2016,1458,28,Female,C17,Master,41971,1/9/2015,3/9/2016,2.0,2,1970870,1
1/6/2016,1459,34,Male,C25,Master,70994,10/9/2015,1/6/2016,2.0,2,1476320,1
1/9/2017,1461,46,Male,C10,College,39841,24/9/2012,5/9/2017,2.0,2,6766950,2
1/12/2017,1462,27,Female,C18,Master,58278,16/10/2017,,2.0,2,0,1
1/1/2017,1463,42,Male,C2,Bachelor,38105,25/8/2015,5/1/2017,1.0,1,8420350,2
1/12/2016,1464,48,Female,C25,Master,69141,7/7/2015,28/11/2016,1.0,2,19778240,3
1/3/2016,1465,34,Male,C17,College,45485,,2/3/2016,3.0,3,100310,1
1/6/2016,1466,42,Male,C2,Bachelor,45183,5/1/2016,17/6/2016,2.0,2,859940,1
1/12/2017,1468,31,Male,C20,Bachelor,66779,1/9/2017,,3.0,3,709210,1
1/2/2017,1469,28,Male,C9,College,44091,30/8/2016,15/2/2017,1.0,1,752450,2
1/5/2017,1470,30,Male,C28,College,47565,17/2/2015,16/5/2017,1.0,1,13715180,2
1/5/2016,1471,36,Male,C27,Bachelor,43690,27/5/2013,28/5/2016,1.0,1,1455180,1
1/12/2017,1472,41,Female,C22,Master,107368,,14/12/2017,2.0,4,18851330,1
1/2/2016,1473,41,Male,C26,College,94171,17/7/2015,1/2/2016,3.0,3,0,1
1/11/2016,1474,27,Male,C27,Bachelor,25207,17/10/2016,15/11/2016,2.0,2,0,1
1/12/2017,1475,28,Male,C21,Bachelor,104567,1/2/2017,,3.0,3,26696700,4
1/9/2017,1476,33,Male,C14,Bachelor,39422,13/6/2017,6/9/2017,2.0,2,150360,1
1/11/2016,1477,30,Male,C8,Master,110542,6/7/2016,9/11/2016,4.0,4,0,1
1/6/2017,1479,37,Male,C5,College,50436,6/2/2017,12/6/2017,3.0,3,5143840,1
1/1/2016,1480,29,Female,C25,College,39635,11/12/2015,4/1/2016,2.0,2,0,1
1/4/2016,1481,36,Female,C2,Bachelor,16688,6/1/2016,22/4/2016,1.0,1,394850,1
1/9/2017,1482,38,Female,C27,Bachelor,50211,11/4/2017,15/9/2017,3.0,3,0,1
1/4/2016,1483,24,Female,C13,Master,40408,7/7/2015,5/4/2016,1.0,1,485600,1
1/12/2017,1484,46,Male,C2,College,101198,14/9/2011,,,4,47124880,3
1/6/2017,1485,25,Male,C21,Bachelor,46010,29/3/2017,19/6/2017,1.0,1,0,1
1/12/2017,1486,45,Female,C15,College,81172,9/12/2013,,1.0,4,29181100,1
1/9/2016,1487,30,Male,C26,Master,23299,28/12/2015,6/9/2016,1.0,1,1979760,2
1/12/2017,1489,29,Male,C8,Bachelor,39403,18/8/2017,,2.0,2,1410500,3
1/10/2017,1490,39,Female,C21,College,71142,20/3/2017,4/10/2017,2.0,2,1174310,1
1/8/2017,1491,26,Male,C20,Bachelor,56936,18/4/2017,29/7/2017,2.0,2,0,1
1/12/2017,1492,42,Male,C1,College,130279,4/10/2017,28/11/2017,3.0,3,0,1
1/6/2017,1493,27,Male,C19,Master,64476,21/7/2016,22/6/2017,1.0,1,4722090,1
1/1/2016,1494,32,Female,C18,College,34356,9/5/2015,7/1/2016,1.0,1,0,1
1/12/2017,1495,30,Male,C22,Master,97212,29/6/2017,,2.0,2,889800,2
1/9/2017,1498,28,Female,C12,College,49570,4/5/2017,27/9/2017,2.0,2,0,1
1/9/2017,1500,31,Male,C18,Master,86551,13/6/2017,12/9/2017,3.0,3,127760,1
1/12/2017,1501,38,Male,C5,Master,73316,17/11/2017,,3.0,3,0,1
1/2/2017,1502,35,Female,C21,Master,64780,28/9/2016,31/1/2017,2.0,2,150030,1
1/12/2017,1504,50,Male,C8,Master,31555,2/3/2015,,2.0,2,17624660,3
1/12/2017,1505,27,Female,C22,Bachelor,69831,3/7/2017,,3.0,3,1052990,2
1/11/2016,1506,31,Female,C14,Bachelor,57107,15/8/2016,21/11/2016,1.0,1,0,1
1/1/2016,1507,39,Female,C19,Master,60780,28/10/2015,25/1/2016,,2,0,1
1/10/2016,1508,33,Male,C23,College,108452,21/7/2010,28/10/2016,2.0,3,8000250,1
1/9/2017,1509,35,Male,C27,Bachelor,79222,20/7/2016,30/8/2017,2.0,2,10264390,1
1/12/2017,1510,28,Female,C16,Bachelor,92375,14/7/2014,,1.0,3,12796500,3
1/12/2016,1512,32,Male,C23,Bachelor,49957,5/5/2016,20/12/2016,2.0,2,1741740,1
1/6/2016,1513,25,Female,C28,College,19448,6/7/2015,3/6/2016,1.0,2,3117260,1
1/12/2017,1514,32,Male,C20,College,54667,1/8/2017,,3.0,3,640640,1
1/12/2017,1515,36,Male,C24,Master,84573,31/10/2017,,3.0,3,0,1
1/12/2016,1516,35,Female,C12,Master,75453,7/7/2016,15/12/2016,2.0,2,658610,2
1/6/2016,1517,42,Female,C11,Master,125545,20/9/2012,2/6/2016,1.0,3,4504950,1
1/12/2017,1518,36,Female,C15,Master,113064,1/9/2017,,3.0,3,300210,1
1/12/2016,1520,32,Male,C5,Master,64559,,14/12/2016,1.0,2,5839760,1
1/12/2017,1521,31,Male,C20,Bachelor,31401,7/12/2017,,1.0,1,0,1
1/11/2017,1522,30,Female,C6,Master,64606,8/5/2017,21/11/2017,2.0,2,1597690,1
1/3/2017,1523,28,Female,C2,Master,35116,3/1/2017,13/3/2017,1.0,1,0,1
1/7/2016,1524,35,Female,C13,College,44784,24/9/2015,7/7/2016,2.0,2,1439130,1
1/3/2016,1525,28,Female,C13,College,61884,17/8/2015,28/3/2016,2.0,2,711920,1
1/12/2017,1526,34,Male,C1,Master,60087,24/12/2013,,1.0,1,14026730,3
1/12/2017,1527,31,Male,C5,Master,82042,8/5/2017,,2.0,2,196920,1
1/3/2016,1528,42,Male,C25,Master,76707,30/11/2015,29/2/2016,2.0,2,0,1
1/12/2017,1529,37,Female,C5,College,20523,7/11/2017,,1.0,1,0,1
1/9/2017,1530,27,Male,C20,Master,44841,25/7/2017,27/9/2017,,1,0,1
1/3/2016,1531,31,Male,C25,Master,46001,21/1/2014,23/3/2016,2.0,2,316648,1
1/12/2017,1532,37,Male,C2,Bachelor,48555,15/9/2016,,2.0,2,3268160,2
1/11/2017,1533,32,Female,C22,College,74305,21/9/2017,13/11/2017,3.0,3,0,1
1/7/2017,1534,30,Female,C26,College,96076,23/2/2017,30/6/2017,3.0,3,3329000,1
1/9/2016,1536,27,Male,C15,Master,39731,19/7/2016,30/8/2016,1.0,1,0,1
1/1/2017,1540,32,Male,C5,Master,44949,29/4/2013,11/1/2017,1.0,2,10990300,2
1/9/2017,1541,40,Male,C4,College,48956,15/5/2017,21/9/2017,1.0,1,825600,2
1/2/2016,1542,39,Female,C6,College,42300,13/11/2015,18/2/2016,1.0,1,0,1
1/1/2016,1543,44,Male,C4,Bachelor,31948,18/6/2015,16/1/2016,1.0,1,0,1
1/3/2017,1544,37,Male,C13,Bachelor,90123,31/10/2016,13/3/2017,2.0,2,350000,1
1/5/2017,1547,33,Female,C13,Master,57863,2/1/2017,5/5/2017,2.0,2,803540,1
1/5/2016,1548,28,Male,C20,Bachelor,35977,19/10/2015,14/5/2016,1.0,1,1893740,1
1/12/2017,1549,36,Female,C21,Bachelor,95945,30/8/2012,,1.0,3,21660330,3
1/12/2017,1550,30,Male,C2,Bachelor,25552,3/10/2017,,2.0,2,483680,1
1/3/2017,1553,45,Female,C1,College,24821,23/6/2016,6/3/2017,1.0,1,1527839,1
1/6/2016,1555,29,Male,C23,Bachelor,42317,23/6/2015,22/6/2016,1.0,1,4071230,2
1/9/2017,1556,31,Female,C26,College,21762,8/6/2017,19/9/2017,1.0,1,0,1
1/9/2016,1557,32,Male,C12,Master,47379,23/5/2016,12/9/2016,1.0,1,145500,1
1/6/2016,1558,31,Male,C22,College,34561,29/9/2015,20/6/2016,2.0,2,3209970,1
1/9/2016,1559,38,Female,C14,Master,62853,25/6/2015,22/9/2016,1.0,1,2593974,1
1/8/2017,1560,37,Male,C7,Bachelor,44999,13/8/2012,29/7/2017,1.0,2,9460590,2
1/5/2017,1561,31,Male,C25,College,30292,15/11/2016,,1.0,1,386060,1
1/5/2016,1562,25,Female,C17,Master,31361,10/6/2015,9/5/2016,1.0,1,1350140,1
1/12/2017,1563,42,Female,C27,Master,35176,21/6/2016,,2.0,2,8856850,3
1/4/2017,1565,36,Female,C9,Bachelor,30310,23/10/2015,12/4/2017,1.0,1,5698600,1
1/9/2017,1566,31,Female,C6,College,61020,28/6/2017,25/9/2017,3.0,3,0,1
1/11/2016,1567,36,Male,C22,Bachelor,46726,29/7/2016,26/11/2016,3.0,3,151600,1
1/12/2017,1568,34,Male,C20,Bachelor,70455,11/12/2017,,,2,0,1
1/7/2017,1569,25,Male,C21,Master,56760,13/5/2015,29/6/2017,1.0,1,6424400,1
1/12/2016,1570,33,Female,C21,Master,72503,31/10/2016,7/12/2016,2.0,2,0,1
1/12/2016,1571,23,Male,C16,Master,54632,28/9/2016,30/11/2016,1.0,1,0,1
1/7/2016,1572,30,Male,C8,College,21245,6/6/2016,29/6/2016,2.0,2,0,1
1/12/2017,1573,30,Female,C8,Bachelor,62349,30/7/2012,,1.0,2,19301010,4
1/11/2016,1574,27,Male,C14,College,74998,28/6/2016,22/11/2016,2.0,2,0,1
1/9/2016,1575,34,Male,C15,Master,111621,30/8/2016,22/9/2016,3.0,3,0,1
1/11/2017,1576,29,Male,C26,Master,71740,4/4/2017,30/10/2017,3.0,3,5300890,2
1/12/2016,1577,32,Female,C24,College,43963,,1/12/2016,,2,0,1
1/2/2017,1578,42,Male,C13,Master,54922,5/10/2015,9/2/2017,2.0,2,6887200,1
1/12/2017,1579,24,Male,C10,College,32779,10/12/2016,,1.0,1,7277380,4
1/1/2017,1580,27,Male,C27,College,23149,5/9/2016,4/1/2017,2.0,2,0,1
1/7/2016,1581,29,Male,C15,College,25873,30/6/2016,30/6/2016,1.0,1,0,1
1/6/2016,1582,39,Male,C3,Bachelor,52711,31/8/2015,20/6/2016,2.0,2,2659790,2
1/1/2016,1583,27,Female,C16,College,12456,7/5/2015,11/1/2016,1.0,1,0,1
1/5/2017,1585,48,Male,C7,Bachelor,117644,,27/5/2017,2.0,4,17967580,1
1/12/2017,1586,30,Female,C6,College,75643,20/9/2017,,2.0,2,0,1
1/7/2016,1587,46,Female,C20,College,48111,17/2/2015,9/7/2016,2.0,2,3009570,1
1/12/2017,1588,42,Male,C5,Bachelor,84516,20/9/2012,,1.0,2,19559860,3
1/6/2016,1589,39,Male,C15,Master,55037,26/10/2015,8/6/2016,3.0,3,1462050,1
1/9/2017,1590,31,Female,C17,College,38396,5/6/2017,8/9/2017,2.0,2,0,1
1/1/2016,1591,28,Male,C19,Bachelor,44838,16/12/2015,25/1/2016,2.0,2,0,1
1/12/2017,1592,25,Female,C29,Master,58051,3/5/2017,,1.0,1,3313220,3
1/12/2017,1593,27,Male,C28,College,49886,23/11/2017,11/12/2017,2.0,2,0,1
1/12/2017,1594,33,Male,C20,Bachelor,76101,31/7/2017,,3.0,3,450700,1
1/8/2016,1595,29,Male,C22,Bachelor,27572,4/8/2015,27/8/2016,1.0,1,2272880,3
1/9/2016,1597,38,Female,C17,Bachelor,54600,31/5/2012,19/9/2016,2.0,2,2512600,2
1/12/2017,1598,35,Male,C20,Master,95284,4/10/2016,,4.0,4,12423580,1
1/12/2017,1599,30,Female,C9,Master,108812,4/7/2017,,3.0,3,301200,1
1/7/2017,1600,37,Male,C14,Master,83083,13/8/2016,10/7/2017,3.0,3,6125270,1
1/1/2017,1601,31,Male,C12,College,59932,29/8/2016,19/1/2017,,2,0,1
1/7/2016,1602,38,Male,C10,College,22645,12/9/2015,29/6/2016,1.0,1,1016890,1
1/1/2016,1603,28,Female,C20,Master,66465,14/10/2015,23/1/2016,1.0,1,0,1
1/12/2017,1605,42,Male,C16,College,51407,5/5/2017,,1.0,1,4320510,3
1/12/2017,1606,44,Female,C12,Bachelor,99127,22/8/2011,,1.0,3,22800020,3
1/8/2017,1607,26,Male,C15,Master,77477,10/1/2017,29/7/2017,3.0,3,4015020,1
1/4/2017,1609,22,Female,C5,College,12987,29/11/2016,13/4/2017,1.0,1,0,1
1/12/2016,1610,38,Male,C7,Bachelor,116218,30/5/2016,26/12/2016,2.0,4,1072630,1
1/9/2016,1611,31,Male,C4,Bachelor,23537,8/1/2015,21/9/2016,1.0,1,4609660,1
1/12/2017,1612,35,Male,C27,College,69697,14/10/2015,7/12/2017,2.0,2,12641110,1
1/4/2017,1613,33,Male,C26,College,45531,25/1/2017,12/4/2017,2.0,2,0,1
1/1/2016,1614,42,Male,C27,Bachelor,20797,9/7/2015,14/1/2016,2.0,2,0,1
1/7/2016,1616,44,Male,C14,Bachelor,100297,23/10/2014,28/6/2016,5.0,5,0,1
1/7/2017,1617,34,Male,C3,Master,45153,13/3/2017,17/7/2017,1.0,1,0,1
1/12/2017,1618,29,Male,C1,Bachelor,56985,3/11/2017,,2.0,2,0,1
1/12/2017,1619,33,Female,C16,College,44706,8/12/2017,,2.0,2,0,1
1/9/2016,1621,27,Male,C25,Master,29043,19/1/2015,8/9/2016,1.0,1,7519640,4
1/12/2017,1622,35,Male,C20,College,21412,28/9/2017,,2.0,2,0,1
1/12/2017,1623,37,Male,C5,Master,94437,2/8/2012,,1.0,3,14313890,2
1/2/2016,1624,30,Female,C13,Bachelor,72989,2/12/2015,4/2/2016,3.0,3,101850,1
1/12/2017,1625,40,Male,C29,Master,56380,22/11/2017,,3.0,3,164520,1
1/12/2017,1626,40,Male,C1,Master,113174,3/11/2017,,4.0,4,0,1
1/11/2016,1627,31,Male,C1,Bachelor,34473,28/6/2016,14/11/2016,,2,0,1
1/5/2017,1628,37,Male,C27,College,35189,20/4/2017,12/5/2017,3.0,3,0,1
1/9/2016,1629,38,Male,C12,College,117354,1/8/2011,,2.0,4,7120860,1
1/1/2017,1630,35,Female,C28,Bachelor,98568,12/12/2016,18/1/2017,2.0,2,0,1
1/12/2016,1631,23,Female,C6,Master,71984,13/1/2015,17/12/2016,1.0,3,9309340,1
1/12/2017,1632,36,Female,C3,Bachelor,81876,6/12/2017,,2.0,2,0,1
1/12/2017,1633,31,Female,C29,College,52126,29/11/2016,,2.0,2,6097060,3
1/12/2017,1634,23,Female,C21,Bachelor,40818,14/9/2017,,1.0,1,270780,1
1/3/2016,1635,29,Male,C20,College,13417,31/12/2015,16/3/2016,1.0,1,252760,1
1/7/2017,1636,32,Male,C12,Master,61712,29/3/2017,18/7/2017,3.0,3,0,1
1/12/2017,1637,34,Female,C1,Master,68209,3/8/2017,,3.0,3,948670,1
1/7/2017,1638,33,Female,C2,Bachelor,122837,11/4/2016,30/6/2017,3.0,3,60153830,4
1/7/2016,1639,47,Male,C8,Bachelor,50533,1/9/2015,5/7/2016,1.0,1,738300,1
1/11/2017,1640,28,Male,C28,Bachelor,88169,9/11/2016,27/11/2017,3.0,3,11921565,2
1/12/2017,1642,50,Male,C29,Master,55774,5/9/2015,,2.0,2,15329900,3
1/4/2016,1643,36,Male,C25,Bachelor,47992,10/9/2015,31/3/2016,1.0,1,454610,1
1/12/2017,1644,48,Female,C9,Bachelor,103589,28/4/2011,,2.0,4,28842760,1
1/3/2017,1645,25,Male,C3,College,15822,,28/2/2017,1.0,1,0,1
1/8/2017,1646,33,Female,C1,Master,74903,15/5/2017,29/7/2017,3.0,3,0,1
1/4/2016,1647,26,Male,C3,Master,36114,3/9/2015,29/3/2016,1.0,1,650770,1
1/12/2017,1650,31,Female,C23,College,34600,11/12/2017,,2.0,2,0,1
1/5/2017,1651,43,Male,C18,College,21942,21/10/2015,4/5/2017,1.0,1,4836070,2
1/12/2017,1652,33,Male,C3,Bachelor,127193,1/5/2017,,,3,1335220,2
1/7/2017,1653,32,Female,C19,College,16486,27/4/2017,14/7/2017,1.0,1,0,1
1/12/2017,1655,34,Female,C11,Bachelor,43252,6/8/2012,,1.0,2,16431480,3
1/12/2017,1657,40,Male,C10,College,100892,6/9/2012,,1.0,4,21404140,2
1/12/2017,1658,30,Female,C22,Master,34234,21/11/2016,,1.0,1,3489080,2
1/10/2016,1659,25,Female,C22,Bachelor,62854,1/8/2016,28/9/2016,2.0,2,0,1
1/4/2016,1661,43,Male,C20,Bachelor,21898,17/5/2013,29/3/2016,1.0,1,543200,1
1/12/2017,1662,43,Female,C1,College,120954,20/9/2012,,1.0,3,21851100,3
1/3/2017,1663,36,Male,C5,Master,59481,19/11/2016,,2.0,2,0,1
1/12/2017,1664,52,Female,C27,Bachelor,91839,28/1/2013,18/12/2017,1.0,4,25121990,2
1/11/2017,1665,35,Male,C12,Bachelor,52175,26/4/2017,21/11/2017,2.0,2,1139880,2
1/12/2017,1666,34,Male,C21,Bachelor,42844,31/7/2017,,2.0,2,2921180,4
1/5/2016,1667,42,Male,C29,Bachelor,58534,2/4/2016,17/5/2016,3.0,3,0,1
1/12/2017,1668,33,Female,C15,College,52635,9/8/2016,,,2,3416270,1
1/12/2017,1669,22,Male,C25,College,11068,8/9/2016,28/11/2017,1.0,1,2903650,1
1/12/2017,1670,34,Female,C1,Bachelor,24875,7/3/2015,,1.0,1,10734200,2
1/1/2017,1671,29,Female,C9,College,62689,2/12/2016,6/1/2017,3.0,3,0,1
1/6/2016,1672,37,Female,C14,Bachelor,115978,6/1/2014,25/6/2016,4.0,4,0,1
1/11/2016,1673,52,Female,C14,Master,81784,23/6/2015,26/11/2016,1.0,2,4016540,1
1/2/2017,1674,34,Female,C1,Master,21627,18/10/2016,18/2/2017,1.0,1,219010,1
1/4/2017,1675,42,Female,C14,Master,53930,13/7/2015,10/4/2017,1.0,1,21717750,1
1/12/2017,1676,36,Female,C27,Master,70831,2/8/2017,,2.0,2,1212980,2
1/2/2016,1677,33,Female,C10,Master,123255,3/1/2015,19/2/2016,2.0,2,4513790,4
1/12/2017,1678,34,Male,C16,College,41305,,,2.0,2,5911900,2
1/12/2017,1679,36,Male,C12,Master,55285,27/7/2015,,1.0,2,14577970,2
1/8/2017,1680,32,Female,C9,Bachelor,65299,4/1/2017,29/7/2017,2.0,2,3018940,1
1/3/2016,1681,29,Male,C18,Master,40325,20/8/2015,18/3/2016,1.0,1,500000,1
1/11/2017,1682,24,Male,C24,Master,48711,29/5/2017,6/11/2017,2.0,2,1989440,2
1/8/2017,1683,40,Female,C9,College,100798,1/5/2017,29/7/2017,3.0,3,592150,2
1/9/2016,1685,34,Female,C25,Bachelor,56916,4/8/2015,29/8/2016,1.0,1,3378920,1
1/9/2017,1686,34,Male,C15,College,30959,9/6/2017,5/9/2017,1.0,1,174000,1
1/8/2017,1687,33,Male,C3,Master,45207,9/2/2017,29/7/2017,1.0,1,611520,1
1/10/2016,1688,28,Male,C28,Master,65448,22/8/2016,11/10/2016,2.0,2,0,1
1/11/2016,1689,36,Female,C3,Master,50809,22/6/2016,5/11/2016,3.0,3,123720,1
1/11/2016,1690,35,Male,C28,Bachelor,87794,9/10/2010,21/11/2016,2.0,3,4984870,1
1/9/2016,1692,34,Male,C3,Master,82666,2/8/2016,10/9/2016,3.0,3,0,1
1/5/2017,1693,34,Female,C21,Bachelor,46645,9/1/2017,10/5/2017,2.0,2,1799230,2
1/12/2017,1694,29,Male,C15,Bachelor,61789,22/4/2013,,1.0,2,26073780,4
1/8/2017,1695,34,Male,C2,Master,94933,17/3/2017,29/7/2017,3.0,3,302530,1
1/12/2017,1696,43,Female,C8,Master,51246,29/8/2017,,2.0,2,0,1
1/7/2017,1697,27,Female,C14,College,57627,3/2/2017,28/6/2017,1.0,1,152890,1
1/12/2017,1699,31,Female,C21,College,14166,3/7/2017,6/12/2017,1.0,1,360000,1
1/7/2017,1701,32,Female,C9,College,17234,19/12/2016,28/6/2017,1.0,1,983750,1
1/6/2016,1702,39,Male,C3,College,45148,11/1/2016,30/5/2016,2.0,2,0,1
1/11/2016,1703,27,Female,C2,College,39434,28/7/2016,29/10/2016,1.0,1,0,1
1/3/2017,1704,30,Female,C18,Bachelor,114651,21/3/2015,28/2/2017,1.0,3,30735660,3
1/5/2017,1706,30,Female,C16,Master,104897,9/5/2017,,3.0,3,0,1
1/12/2017,1707,35,Female,C6,College,21129,11/9/2017,,,1,1885000,3
1/12/2017,1708,25,Male,C19,College,57063,15/12/2017,,2.0,2,0,1
1/11/2016,1709,34,Male,C17,College,35823,4/8/2016,29/10/2016,1.0,1,0,1
1/12/2017,1710,43,Female,C7,Bachelor,121239,2/10/2017,,3.0,3,2094920,3
1/12/2017,1712,27,Male,C18,Bachelor,104754,4/9/2017,,3.0,3,193680,1
1/12/2017,1714,28,Male,C26,Bachelor,39559,28/1/2013,,1.0,2,14723750,3
1/5/2016,1715,29,Male,C23,College,66935,12/1/2016,6/5/2016,2.0,2,510930,1
1/10/2016,1716,32,Female,C7,College,89503,17/5/2013,12/10/2016,1.0,4,18180000,1
1/7/2017,1717,24,Male,C2,Master,27693,22/5/2017,14/7/2017,1.0,1,0,1
1/7/2017,1718,36,Female,C26,College,95658,2/10/2010,30/6/2017,2.0,4,10223140,1
1/2/2017,1719,46,Female,C3,College,44497,1/10/2015,17/2/2017,1.0,1,3934690,2
1/3/2017,1720,33,Male,C29,College,73122,10/12/2016,4/3/2017,3.0,3,0,1
1/3/2016,1721,37,Female,C5,College,26206,12/9/2015,17/3/2016,2.0,2,0,1
1/8/2017,1722,42,Male,C27,Master,76806,30/7/2012,29/7/2017,1.0,3,6492630,1
1/12/2017,1723,30,Male,C1,Bachelor,29283,30/10/2017,,1.0,1,0,1
1/12/2017,1724,39,Male,C1,Bachelor,56536,12/9/2017,,2.0,2,994340,2
1/12/2017,1725,25,Male,C2,College,47565,28/9/2017,,2.0,2,0,1
1/7/2016,1726,29,Male,C8,Bachelor,39121,6/6/2016,4/7/2016,1.0,1,0,1
1/1/2016,1727,34,Male,C1,College,29359,18/6/2015,1/1/2016,1.0,1,0,1
1/12/2017,1728,40,Male,C24,Master,43047,18/10/2017,20/12/2017,2.0,2,0,1
1/11/2016,1729,39,Female,C11,College,96317,31/10/2011,18/11/2016,1.0,3,5743530,2
1/1/2016,1730,42,Male,C9,College,51579,26/5/2015,11/1/2016,1.0,1,0,1
1/1/2016,1731,29,Female,C28,College,61343,27/9/2010,7/1/2016,1.0,5,0,1
1/1/2016,1732,39,Female,C10,Bachelor,42723,9/6/2015,20/1/2016,1.0,1,0,1
1/12/2017,1733,43,Male,C8,Master,41276,25/4/2013,,,1,13366510,3
1/6/2016,1734,25,Male,C19,Master,22575,13/1/2015,25/6/2016,1.0,1,2222160,1
1/11/2017,1735,31,Male,C21,Bachelor,91787,14/7/2017,6/11/2017,3.0,3,504670,1
1/3/2016,1736,32,Male,C27,Bachelor,49122,,29/2/2016,1.0,1,0,1
1/6/2017,1737,29,Male,C10,Bachelor,31773,11/4/2017,8/6/2017,1.0,1,0,1
1/3/2017,1738,29,Male,C26,Bachelor,53928,17/4/2013,6/3/2017,1.0,1,8320680,1
